OTU	Sample	Abundance	Plant.Name	Treatment	Shoot_mass_g	Pod_mass_g	N_pods	Root_mass_g	Kingdom	Phylum	Class	Order	Family	Genus
OTU_213	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_213	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Other
OTU_216	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_216	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Other
OTU_217	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_217	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Other
OTU_218	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_218	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Other
OTU_22	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_22	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_22	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_22	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_22	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Other
OTU_220	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_220	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_221	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_221	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales		Other
OTU_223	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_223	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Rozellomycota	Incertae_sedis	Gs11		Other
OTU_224	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_224	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Other
OTU_227	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_227	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Sordariomycetes	Microascales		Other
OTU_231	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_231	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Other
OTU_232	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_232	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Other
OTU_234	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
OTU_234	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Tremellomycetes	Tremellales		Other
